Gene	ID	Description
NRXN3	00120	cell_adhesion-mediated_signaling
SLIT1	00120	cell_adhesion-mediated_signaling
CDH18	00120	cell_adhesion-mediated_signaling
CD151	00120	cell_adhesion-mediated_signaling
PCDHB3	00120	cell_adhesion-mediated_signaling
TSPAN7	00120	cell_adhesion-mediated_signaling
PCDHGA4	00120	cell_adhesion-mediated_signaling
PCDH17	00120	cell_adhesion-mediated_signaling
PCDHB14	00120	cell_adhesion-mediated_signaling
SEMA4C	00120	cell_adhesion-mediated_signaling
PCDHB10	00120	cell_adhesion-mediated_signaling
BGN	00120	cell_adhesion-mediated_signaling
DSC1	00120	cell_adhesion-mediated_signaling
ADAM9	00120	cell_adhesion-mediated_signaling
FABP6	00121	steroid_hormone-mediated_signaling
FABP5L1	00121	steroid_hormone-mediated_signaling
RBP2	00121	steroid_hormone-mediated_signaling
MCHR2	00122	ligand-mediated_signaling
CD40LG	00122	ligand-mediated_signaling
LOC727787	00122	ligand-mediated_signaling
CRB1	00122	ligand-mediated_signaling
LOC100132771	00122	ligand-mediated_signaling
PDGFD	00122	ligand-mediated_signaling
NMB	00122	ligand-mediated_signaling
IL10RB	00122	ligand-mediated_signaling
GCG	00122	ligand-mediated_signaling
MSLN	00122	ligand-mediated_signaling
SMAD1	00122	ligand-mediated_signaling
ADRB2	00122	ligand-mediated_signaling
VIP	00122	ligand-mediated_signaling
EDN1	00122	ligand-mediated_signaling
GDI2	00122	ligand-mediated_signaling
TAC1	00122	ligand-mediated_signaling
CCL25	00122	ligand-mediated_signaling
ADORA2A	00122	ligand-mediated_signaling
IFNA13	00122	ligand-mediated_signaling
NRTN	00122	ligand-mediated_signaling
IL15	00122	ligand-mediated_signaling
NRG3	00122	ligand-mediated_signaling
BTC	00122	ligand-mediated_signaling
IFNA2	00122	ligand-mediated_signaling
GABRR3	00122	ligand-mediated_signaling
MCHR1	00122	ligand-mediated_signaling
WNT5A	00122	ligand-mediated_signaling
EFNA3	00122	ligand-mediated_signaling
SUFU	00122	ligand-mediated_signaling
IL1B	00122	ligand-mediated_signaling
SLC1A5	00122	ligand-mediated_signaling
SCGB1C1	00122	ligand-mediated_signaling
CXCL9	00122	ligand-mediated_signaling
APLNR	00122	ligand-mediated_signaling
PRG4	00122	ligand-mediated_signaling
GDI1	00122	ligand-mediated_signaling
KIR3DX1	00122	ligand-mediated_signaling
WNT10A	00122	ligand-mediated_signaling
IFNA21	00122	ligand-mediated_signaling
SLC1A2	00122	ligand-mediated_signaling
IL1F9	00122	ligand-mediated_signaling
GABRG2	00122	ligand-mediated_signaling
MGP	00122	ligand-mediated_signaling
IFNWP2	00122	ligand-mediated_signaling
SMAD6	00122	ligand-mediated_signaling
CCL3	00122	ligand-mediated_signaling
CXCL11	00122	ligand-mediated_signaling
GABRA1	00122	ligand-mediated_signaling
TNFSF11	00122	ligand-mediated_signaling
CSF3R	00122	ligand-mediated_signaling
NRG2	00122	ligand-mediated_signaling
CHM	00122	ligand-mediated_signaling
PSMC3IP	00123	other_signal_transduction
PTPLAD1	00123	other_signal_transduction
ERRFI1	00123	other_signal_transduction
OCRL	00123	other_signal_transduction
FCRL1	00123	other_signal_transduction
PTPLAD2	00123	other_signal_transduction
CDC37	00123	other_signal_transduction
PPP1R8	00123	other_signal_transduction
FCRL4	00123	other_signal_transduction
SPHK2	00123	other_signal_transduction
RTEL1	00123	other_signal_transduction
LOC647102	00123	other_signal_transduction
ARAP1	00124	cell_adhesion
COL7A1	00124	cell_adhesion
GPC1	00124	cell_adhesion
CLECL1	00124	cell_adhesion
TSPAN15	00124	cell_adhesion
FAT3	00124	cell_adhesion
HYAL1	00124	cell_adhesion
LY9	00124	cell_adhesion
KIRREL	00124	cell_adhesion
COL6A1	00124	cell_adhesion
PTENP1	00124	cell_adhesion
ARHGEF18	00124	cell_adhesion
VCAM1	00124	cell_adhesion
MATN4	00124	cell_adhesion
GLG1	00124	cell_adhesion
CBLL1	00124	cell_adhesion
SELPLG	00124	cell_adhesion
PCDHGB5	00124	cell_adhesion
ITGA7	00124	cell_adhesion
LGALS9B	00124	cell_adhesion
NPHP1	00124	cell_adhesion
CEACAM16	00124	cell_adhesion
HYAL4	00124	cell_adhesion
DCC	00124	cell_adhesion
CEACAM20	00124	cell_adhesion
RAP1GAP2	00124	cell_adhesion
LOC731292	00124	cell_adhesion
SELE	00124	cell_adhesion
COL9A2	00124	cell_adhesion
ARFGAP1	00124	cell_adhesion
APPL2	00124	cell_adhesion
CLEC4G	00124	cell_adhesion
LOC644682	00124	cell_adhesion
ICAM1	00124	cell_adhesion
LRRC4C	00124	cell_adhesion
ADAM18	00124	cell_adhesion
NCAM2	00124	cell_adhesion
IGSF10	00124	cell_adhesion
KIRREL3	00124	cell_adhesion
NINJ1	00124	cell_adhesion
OPCML	00124	cell_adhesion
SCARF1	00124	cell_adhesion
SIGLEC7	00124	cell_adhesion
PKP3	00124	cell_adhesion
PCDHAC2	00124	cell_adhesion
MEGF11	00124	cell_adhesion
PCDHB5	00124	cell_adhesion
CDH23	00124	cell_adhesion
SILV	00124	cell_adhesion
PCDH18	00124	cell_adhesion
ARFGAP2	00124	cell_adhesion
IGSF11	00124	cell_adhesion
ARHGEF3	00124	cell_adhesion
PSG5	00124	cell_adhesion
EMILIN3	00124	cell_adhesion
HSPC159	00124	cell_adhesion
KLRC1	00124	cell_adhesion
TMIGD1	00124	cell_adhesion
LOC730351	00124	cell_adhesion
ROM1	00124	cell_adhesion
CEACAM21	00124	cell_adhesion
CNTNAP3B	00124	cell_adhesion
CNTNAP3	00124	cell_adhesion
PTPRS	00124	cell_adhesion
HAVCR2	00124	cell_adhesion
PCDHGB2	00124	cell_adhesion
CDH13	00124	cell_adhesion
PTPRK	00124	cell_adhesion
SIGLEC10	00124	cell_adhesion
HEPACAM	00124	cell_adhesion
LAMB3	00124	cell_adhesion
TSPAN33	00124	cell_adhesion
COL16A1	00124	cell_adhesion
PCDHB10	00124	cell_adhesion
CD34	00124	cell_adhesion
PCDHA2	00124	cell_adhesion
VNN2	00124	cell_adhesion
ITGA2	00124	cell_adhesion
DMXL2	00125	intracellular_protein_traffic
LMAN2L	00125	intracellular_protein_traffic
PPIL6	00125	intracellular_protein_traffic
TRAM1L1	00125	intracellular_protein_traffic
SBF1P1	00125	intracellular_protein_traffic
PPIL3	00125	intracellular_protein_traffic
ACTG2	00125	intracellular_protein_traffic
NASP	00125	intracellular_protein_traffic
CLEC6A	00125	intracellular_protein_traffic
KIF1C	00125	intracellular_protein_traffic
VPS11	00125	intracellular_protein_traffic
SYT12	00125	intracellular_protein_traffic
MYOM2	00125	intracellular_protein_traffic
MTMR12	00125	intracellular_protein_traffic
RAB12	00125	intracellular_protein_traffic
GOSR2	00125	intracellular_protein_traffic
ARFGEF1	00125	intracellular_protein_traffic
LOC728452	00125	intracellular_protein_traffic
RAB4A	00125	intracellular_protein_traffic
KPNA6	00125	intracellular_protein_traffic
EHD1	00125	intracellular_protein_traffic
CPNE3	00125	intracellular_protein_traffic
LMAN1L	00125	intracellular_protein_traffic
LGTN	00125	intracellular_protein_traffic
LOC402715	00125	intracellular_protein_traffic
LOC645357	00125	intracellular_protein_traffic
PEX14	00125	intracellular_protein_traffic
ZFYVE16	00125	intracellular_protein_traffic
NIPSNAP1	00125	intracellular_protein_traffic
SCAMP3	00125	intracellular_protein_traffic
FNBP1	00125	intracellular_protein_traffic
ANXA2P3	00125	intracellular_protein_traffic
LOC128192	00125	intracellular_protein_traffic
CLEC10A	00125	intracellular_protein_traffic
EIF3CL	00125	intracellular_protein_traffic
PEX5	00125	intracellular_protein_traffic
HOOK3	00125	intracellular_protein_traffic
DNAJC27	00125	intracellular_protein_traffic
VAPB	00125	intracellular_protein_traffic
TUBG1	00125	intracellular_protein_traffic
HS1BP3	00125	intracellular_protein_traffic
PLEKHG7	00125	intracellular_protein_traffic
COLEC12	00125	intracellular_protein_traffic
STX16	00125	intracellular_protein_traffic
SNX14	00125	intracellular_protein_traffic
RAB24	00125	intracellular_protein_traffic
SBF2	00125	intracellular_protein_traffic
BIN1	00125	intracellular_protein_traffic
LOC728741	00125	intracellular_protein_traffic
AP3B2	00125	intracellular_protein_traffic
PPIE	00125	intracellular_protein_traffic
PIK3C3	00125	intracellular_protein_traffic
ACTBL2	00125	intracellular_protein_traffic
CPNE7	00125	intracellular_protein_traffic
HGS	00125	intracellular_protein_traffic
SYT14	00125	intracellular_protein_traffic
ERC2	00125	intracellular_protein_traffic
KPNB1	00125	intracellular_protein_traffic
SNX19	00125	intracellular_protein_traffic
ARRB2	00125	intracellular_protein_traffic
OPA1	00125	intracellular_protein_traffic
CD207	00125	intracellular_protein_traffic
STX4	00125	intracellular_protein_traffic
PPIAL4E	00125	intracellular_protein_traffic
GOSR1	00125	intracellular_protein_traffic
NET1	00125	intracellular_protein_traffic
VPS25	00125	intracellular_protein_traffic
TUBBP5	00125	intracellular_protein_traffic
COG2	00125	intracellular_protein_traffic
DCTN2	00125	intracellular_protein_traffic
RIMS3	00125	intracellular_protein_traffic
XPO4	00125	intracellular_protein_traffic
LOC643367	00125	intracellular_protein_traffic
DNM3	00125	intracellular_protein_traffic
ACTL6B	00125	intracellular_protein_traffic
DSCR3	00125	intracellular_protein_traffic
RAB22A	00125	intracellular_protein_traffic
PPIAL3	00125	intracellular_protein_traffic
REPS2	00125	intracellular_protein_traffic
EXOC5	00125	intracellular_protein_traffic
STX17	00125	intracellular_protein_traffic
BASP1	00125	intracellular_protein_traffic
COG5	00125	intracellular_protein_traffic
ERGIC1	00125	intracellular_protein_traffic
TIMM10	00125	intracellular_protein_traffic
ITSN1	00125	intracellular_protein_traffic
MTMR8	00125	intracellular_protein_traffic
LPHN2	00125	intracellular_protein_traffic
LOC646442	00125	intracellular_protein_traffic
AMPH	00125	intracellular_protein_traffic
GDI1	00125	intracellular_protein_traffic
YKT6	00125	intracellular_protein_traffic
SEC31B	00125	intracellular_protein_traffic
IPO7	00125	intracellular_protein_traffic
KIF3A	00125	intracellular_protein_traffic
APP	00125	intracellular_protein_traffic
ASGR2	00125	intracellular_protein_traffic
LOC441511	00125	intracellular_protein_traffic
SNX17	00125	intracellular_protein_traffic
POM121L9P	00125	intracellular_protein_traffic
RAB20	00125	intracellular_protein_traffic
NPIPL1	00125	intracellular_protein_traffic
RAB41	00125	intracellular_protein_traffic
RAB1A	00125	intracellular_protein_traffic
LOC728056	00125	intracellular_protein_traffic
RAB32	00125	intracellular_protein_traffic
SNX9	00125	intracellular_protein_traffic
TRAM2	00125	intracellular_protein_traffic
MYOM3	00125	intracellular_protein_traffic
AP3M1	00125	intracellular_protein_traffic
NPC1L1	00125	intracellular_protein_traffic
TRAPPC4	00125	intracellular_protein_traffic
GOLGB1	00125	intracellular_protein_traffic
MTMR7	00125	intracellular_protein_traffic
LY75	00125	intracellular_protein_traffic
ACTL7A	00125	intracellular_protein_traffic
RTN3	00125	intracellular_protein_traffic
EPS15L1	00125	intracellular_protein_traffic
RAMP3	00125	intracellular_protein_traffic
VPS45	00125	intracellular_protein_traffic
RGNEF	00125	intracellular_protein_traffic
ARL4D	00125	intracellular_protein_traffic
MRC1	00125	intracellular_protein_traffic
CHML	00125	intracellular_protein_traffic
STX1B	00125	intracellular_protein_traffic
TUBA1C	00125	intracellular_protein_traffic
DOCK9	00125	intracellular_protein_traffic
LOC133789	00125	intracellular_protein_traffic
LLGL1	00125	intracellular_protein_traffic
SSR1	00125	intracellular_protein_traffic
YIPF7	00125	intracellular_protein_traffic
SAR1A	00125	intracellular_protein_traffic
ALMS1P	00125	intracellular_protein_traffic
RAD21L1	00125	intracellular_protein_traffic
MTMR10	00125	intracellular_protein_traffic
SRPRB	00125	intracellular_protein_traffic
RAB3B	00125	intracellular_protein_traffic
DMXL2	00126	exocytosis
ARCN1	00126	exocytosis
GRTP1	00126	exocytosis
SYT8	00126	exocytosis
STX6	00126	exocytosis
SCAMP3	00126	exocytosis
SYTL4	00126	exocytosis
C20ORF134	00126	exocytosis
ACTA1	00126	exocytosis
ACTR3B	00126	exocytosis
TC2N	00126	exocytosis
RIMS2	00126	exocytosis
ACTL9	00126	exocytosis
VPS45	00126	exocytosis
EXOC1	00127	regulated_exocytosis
SYT4	00127	regulated_exocytosis
RIMS1	00127	regulated_exocytosis
VAMP8	00127	regulated_exocytosis
RIMS3	00127	regulated_exocytosis
SYP	00127	regulated_exocytosis
ARCN1	00128	constitutive_exocytosis
COPB1	00128	constitutive_exocytosis
NPC1L1	00128	constitutive_exocytosis
GBF1	00128	constitutive_exocytosis
RAB33A	00129	endocytosis
ARR3	00129	endocytosis
CSNK1A1L	00129	endocytosis
LOC644961	00129	endocytosis
RAB6A	00129	endocytosis
EPN2	00129	endocytosis
EHD1	00129	endocytosis
COPB2	00129	endocytosis
COPA	00129	endocytosis
ADORA2A	00129	endocytosis
DNM1	00129	endocytosis
SCARA3	00129	endocytosis
CLEC4A	00129	endocytosis
RAB5B	00129	endocytosis
CAV1	00129	endocytosis
SNX27	00129	endocytosis
ARHGEF11	00129	endocytosis
MX1	00129	endocytosis
ACTA1	00129	endocytosis
RAB38	00129	endocytosis
RABL4	00129	endocytosis
ACTR3B	00129	endocytosis
ACTR8	00129	endocytosis
CLTCL1	00129	endocytosis
RALGAPA2	00129	endocytosis
AP4E1	00129	endocytosis
EHD4	00129	endocytosis
ACTL9	00129	endocytosis
RGNEF	00129	endocytosis
LMBR1	00132	receptor_mediated_endocytosis
PIGR	00132	receptor_mediated_endocytosis
RAB5C	00132	receptor_mediated_endocytosis
CLECL1	00132	receptor_mediated_endocytosis
RAB4B	00132	receptor_mediated_endocytosis
RABL2A	00132	receptor_mediated_endocytosis
RAB3A	00132	receptor_mediated_endocytosis
CLEC4G	00132	receptor_mediated_endocytosis
SCARA3	00132	receptor_mediated_endocytosis
RAB5B	00132	receptor_mediated_endocytosis
RAB38	00132	receptor_mediated_endocytosis
SORCS3	00132	receptor_mediated_endocytosis
CLTCL1	00132	receptor_mediated_endocytosis
OLR1	00132	receptor_mediated_endocytosis
RGPD4	00133	nuclear_transport
NUP50	00133	nuclear_transport
LOC128192	00133	nuclear_transport
NKTR	00133	nuclear_transport
LOC728575	00133	nuclear_transport
EIF3C	00133	nuclear_transport
PPIAL4F	00133	nuclear_transport
LOC343384	00133	nuclear_transport
LOC645680	00133	nuclear_transport
IPO7	00133	nuclear_transport
LOC730153	00133	nuclear_transport
KPNA1	00133	nuclear_transport
LOC728734	00133	nuclear_transport
NUP107	00133	nuclear_transport
RABGEF1	00136	other_intracellular_protein_traffic
VPS29	00136	other_intracellular_protein_traffic
PEX11A	00136	other_intracellular_protein_traffic
GAPVD1	00136	other_intracellular_protein_traffic
SORCS3	00136	other_intracellular_protein_traffic
IKBKAP	00137	protein_targeting_and_localization
RGPD6	00137	protein_targeting_and_localization
RGPD3	00137	protein_targeting_and_localization
LOC390007	00137	protein_targeting_and_localization
COX16	00137	protein_targeting_and_localization
IFT57	00137	protein_targeting_and_localization
LOC80154	00137	protein_targeting_and_localization
VPS4A	00137	protein_targeting_and_localization
STRN4	00137	protein_targeting_and_localization
LOC645262	00137	protein_targeting_and_localization
LOC728498	00137	protein_targeting_and_localization
LOC643699	00137	protein_targeting_and_localization
YWHAE	00137	protein_targeting_and_localization
YWHAZ	00137	protein_targeting_and_localization
AKAP8	00137	protein_targeting_and_localization
SPHKAP	00137	protein_targeting_and_localization
IFT52	00137	protein_targeting_and_localization
STX4	00137	protein_targeting_and_localization
STX3	00137	protein_targeting_and_localization
PTPN11	00137	protein_targeting_and_localization
PPFIBP2	00137	protein_targeting_and_localization
JUB	00137	protein_targeting_and_localization
SNF8	00137	protein_targeting_and_localization
SRPR	00137	protein_targeting_and_localization
LOC645752	00137	protein_targeting_and_localization
SURF4	00137	protein_targeting_and_localization
SNX1	00137	protein_targeting_and_localization
KIF11	00137	protein_targeting_and_localization
KPNA2	00137	protein_targeting_and_localization
RASSF9	00137	protein_targeting_and_localization
TIMM8A	00137	protein_targeting_and_localization
SFN	00137	protein_targeting_and_localization
PPFIA4	00137	protein_targeting_and_localization
LOC727751	00137	protein_targeting_and_localization
RSPH3	00137	protein_targeting_and_localization
MPP6	00137	protein_targeting_and_localization
RGPD4	00138	protein_targeting
LMAN2L	00138	protein_targeting
TRAM1L1	00138	protein_targeting
INADL	00138	protein_targeting
NBEAL1	00138	protein_targeting
COX16	00138	protein_targeting
TNPO2	00138	protein_targeting
TIMM8B	00138	protein_targeting
GNB2L1	00138	protein_targeting
STX4	00138	protein_targeting
RANBP3	00138	protein_targeting
PTPN11	00138	protein_targeting
LOC645680	00138	protein_targeting
SRP14	00138	protein_targeting
NSMAF	00138	protein_targeting
RANBP1	00138	protein_targeting
RGPD1	00138	protein_targeting
PPFIBP1	00138	protein_targeting
TIMM8A	00138	protein_targeting
MPP3	00139	asymmetric_protein_localization
PARD6G	00139	asymmetric_protein_localization
MPP4	00139	asymmetric_protein_localization
JUB	00140	other_protein_targeting_and_localization
ZYX	00140	other_protein_targeting_and_localization
KCND1	00141	transport
ISCA1P1	00141	transport
KCNE3	00141	transport
SLC22A18	00141	transport
CORO1C	00141	transport
NSF	00141	transport
TNPO1	00141	transport
ATP8B2	00141	transport
SLC25A5P8	00141	transport
PLEKHG6	00141	transport
CACNG3	00141	transport
ATP9A	00141	transport
SLCO2B1	00141	transport
RHCE	00141	transport
SLC2A6	00141	transport
CLCN1	00141	transport
KCNH6	00141	transport
SLC16A10	00141	transport
SLC35B4	00141	transport
PLLP	00141	transport
SLC25A29	00141	transport
CACNG2	00141	transport
KCNB2	00141	transport
AQP5	00141	transport
ATP13A5	00141	transport
SLC15A1	00141	transport
SLC35C2	00141	transport
BEST3	00141	transport
CLCN2	00141	transport
SLC35E2	00141	transport
CORO7	00141	transport
SLC46A1	00141	transport
SLC22A7	00141	transport
TST	00141	transport
SLC6A5	00141	transport
SCN7A	00141	transport
ACTL8	00141	transport
SLC37A4	00141	transport
SCAMP3	00141	transport
ATP11A	00141	transport
LOC730005	00141	transport
SLCO4C1	00141	transport
VPS33B	00141	transport
SLC27A3	00141	transport
VPS54	00141	transport
ABCC3	00141	transport
LOC100131128	00141	transport
ATP6V1E1	00141	transport
KCNMB1	00141	transport
KCNC4	00141	transport
FXYD1	00141	transport
